tinh;huyen;xa;diaban;hoso;m7c1;m7c2;m7c3;m7c4;m7c5;m7c6;m7c7;m7c8;m7c9;m7c10;m7c11;m7c12;m7c13;m7c14;m7c15;m7c16;m7c17;m7c18;m7c19;m7c20a;m7c20b;m7c21;m7c22;m7c23;m7c23a;m7c24;m7c241;m7c242;m7c25;m7c251;m7c252;m7c253;m7c254;m7c26;m7c27;m7c27a;m7c28;m7c29;m7c30;m7c31;m7c32;m7c33;m7c34;m7c35;m7c36;m7c37;m7c38;m7c39;m7c391;m7c40;m7c41;m7c42;m7c43;m7c44
707;10;1;28;15;1;48;4;1998;;1;2;;;;;150000;2;;;;;;1;6;1998;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;1200;6;2;;;1200;2;;;
707;10;5;23;14;1;100;4;1980;;1;2;;;;;500000;1;2;;;;150000;1;6;2005;;2;;;0;;;1500;;;;;4;2;1;1;4;2;2;;1;1;1;2760;5;2;;;4260;1;1;12;1800
707;10;5;23;15;1;77;4;1994;;1;2;;;;;400000;1;2;;;;200000;1;6;2003;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1200;5;2;;;1200;2;;;
707;10;5;23;19;1;36;4;2005;4;1;2;;;;;105000;2;;;;;;1;4;2005;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;960;5;2;;;960;2;;;
707;10;7;4;13;1;80;4;2007;4;1;2;;;;;150000;1;2;;;;500000;1;5;1996;;1;38000;5000;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;960;5;2;;;5960;2;;;
707;10;7;4;14;1;70;5;1998;;1;2;;;;;450000;1;2;;;;80000;1;11;2007;50000;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;960;5;2;;;50960;2;;;
707;10;7;4;15;1;110;4;1994;;1;2;;;;;750000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;2;1;1;1440;5;2;;;1440;2;;;
707;10;15;4;13;1;40;4;2002;4;3;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;600;3;2;;;600;2;;;
707;10;15;4;14;1;60;4;2002;5;1;2;;;;;300000;2;;;;;;1;2;1998;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;700;5;2;;;700;1;2;;
707;10;15;4;19;1;100;4;2007;4;1;2;;;;;1500000;2;;;;;;1;5;1995;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;2;1;1;2300;5;2;;;2300;2;;;
709;1;1;1;13;1;52;4;1977;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;3;;;1;3;;1;420;1;1;1;840;5;2;;;1260;2;;;
709;1;1;1;14;1;40;4;2000;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;3;;;1;3;;1;420;1;1;1;600;5;2;;;1020;2;;;
709;1;1;1;15;1;72;4;2006;5;1;2;;;;;260000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;4;1;1;600;5;2;;;600;2;;;
709;1;3;2;13;1;244;2;2003;4;1;2;;;;;1600000;2;;;;;;2;;;;2;;;0;;;0;;;;;3;;;4;3;;1;900;1;1;1;300;1;1;96;;1296;1;2;;
709;1;3;2;14;1;150;2;2007;4;1;2;;;;;460000;2;;;;;;2;;;;1;90000;90000;0;;;0;;;;;3;;;1;4;2;1;400;1;1;1;350;6;2;;;90750;2;;;
709;1;3;2;20;1;150;4;1978;;1;2;;;;;650000;2;;;;;;1;8;1978;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1800;5;2;;;1800;1;2;;
709;1;4;21;13;1;90;4;1999;;1;2;;;;;630000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1620;1;1;96;;1716;2;;;
709;1;4;21;14;1;60;5;1996;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;4000;;;;;4;2;1;5;4;2;2;;3;1;1;840;1;1;144;;4984;2;;;
709;1;4;21;20;1;84;5;1991;;3;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;2;1;4;2;2;;3;1;1;1080;1;1;144;;1224;2;;;
709;1;7;7;13;1;50;5;2000;;1;2;;;;;130000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;396;3;2;;;396;2;;;
709;1;7;7;14;1;40;4;2007;5;1;2;;;;;170000;2;;;;;;2;;;;1;25000;25000;0;;;0;;;;;4;2;1;5;4;2;2;;5;1;1;660;3;2;;;25660;2;;;
709;1;7;7;15;1;180;4;2005;5;1;2;;;;;700000;2;;;;;;1;8;2001;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;720;5;2;;;720;1;1;12;1800
709;1;13;27;13;1;28;5;2008;5;3;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;1445;;;;;4;2;1;1;4;2;2;;5;1;1;504;5;2;;;1949;2;;;
709;1;13;27;14;1;105;2;2006;5;1;2;;;;;320000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;480;5;2;;;480;2;;;
709;1;13;27;15;1;120;3;2004;5;1;2;;;;;290000;1;2;;;;180000;1;-1;1979;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;840;5;2;;;840;2;;;
709;1;15;20;13;1;180;4;1989;;1;2;;;;;1200000;2;;;;;;2;;;;2;;;100000;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;3000;5;2;;;103000;1;2;;
709;1;15;20;14;1;90;4;1990;;1;2;;;;;620000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;960;5;2;;;960;2;;;
709;1;15;20;15;1;30;4;2006;5;1;2;;;;;180000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;240;5;2;;;240;2;;;
709;3;1;1;13;1;104;4;1999;;1;2;;;;;500000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1100;5;2;;;1100;2;;;
709;3;1;1;14;1;55;4;1997;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1000;5;2;;;1000;2;;;
709;3;1;1;15;1;90;4;1987;;1;2;;;;;300000;2;;;;;;2;;;;2;;;40000;;;0;;;;;4;2;2;2;4;2;2;;5;1;1;800;5;2;;;40800;2;;;
709;3;9;2;13;1;48;5;1999;;1;2;;;;;110000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;630;5;2;;;630;2;;;
709;3;9;2;14;1;60;5;1998;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;5;1;1;480;3;2;;;480;2;;;
709;3;9;2;15;1;70;5;1999;;1;2;;;;;120000;1;2;;;;50000;1;5;2007;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;480;3;2;;;480;2;;;
709;3;13;17;13;1;24;5;2001;5;1;2;;;;;50000;2;;;;;;1;2;2001;;2;;;0;;;0;;;;;5;2;1;5;5;2;2;;4;2;2;;3;2;;;0;2;;;
709;3;13;17;14;1;40;5;2001;5;1;2;;;;;180000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;480;3;2;;;480;2;;;
709;3;13;17;15;1;42;5;2001;5;1;2;;;;;100000;2;;;;;;2;;;;2;;;300;;;0;;;;;6;2;1;2;6;2;2;;5;1;1;300;3;2;;;600;2;;;
709;5;3;11;13;1;63;4;2000;;1;2;;;;;140000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;876;5;2;;;876;2;;;
709;5;3;11;15;1;90;4;2000;;1;2;;;;;290000;1;2;;;;140000;1;5;1998;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;1;1;1;1380;5;2;;;1380;2;;;
709;5;3;11;19;1;34;4;2007;5;1;2;;;;;30000;2;;;;;;1;4;2007;;1;25000;25000;0;;;0;;;;;4;2;1;2;4;2;2;;5;1;1;600;5;2;;;25600;2;;;
709;5;5;18;13;1;40;5;2006;5;1;2;;;;;1600000;2;;;;;;1;11;1987;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;4;1;1;960;5;2;;;960;2;;;
709;5;5;18;14;1;12;5;1988;;3;2;;;;;40000;1;2;;;;3800000;1;10;1991;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;3600;1;2;;;3600;1;2;;
709;5;5;18;15;1;100;2;2006;5;1;2;;;;;1600000;2;;;;;;1;2;2000;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;1320;5;2;;;1320;1;1;12;60
709;5;13;8;13;1;70;3;1996;;1;2;;;;;1800000;2;;;;;;1;10;1986;;2;;;0;;;0;;;;;2;;;3;4;2;1;2400;1;1;1;3000;1;1;360;;5760;2;;;
709;5;13;8;14;1;250;5;2006;5;1;2;;;;;150000;2;;;;;;1;7;1992;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;1;1;1;960;5;2;;;960;2;;;
709;5;13;8;15;1;105;3;2004;5;1;2;;;;;400000;2;;;;;;2;;;;2;;;6200;;;0;;;;;2;;;3;4;2;1;72;1;1;1;1200;1;1;360;;7832;2;;;
709;5;21;13;13;1;180;4;2003;1;2;2;;;;;1300000;2;;;;;;1;3;1998;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;600;5;2;;;600;1;2;;
709;5;21;13;14;1;90;4;2007;4;1;2;;;;;150000;2;;;;;;1;3;2005;;1;90000;90000;0;;;0;;;;;4;2;1;1;4;2;2;;6;1;1;720;5;2;;;90720;2;;;
709;5;21;13;15;1;50;5;1979;;1;2;;;;;90000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;480;4;2;;;480;2;;;
709;7;2;8;13;1;36;5;1985;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;6;1;1;600;5;2;;;600;2;;;
709;7;2;8;15;1;63;4;1982;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;240;5;2;;;240;2;;;
709;7;2;8;19;1;80;4;1976;;1;2;;;;;110000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;480;5;2;;;480;2;;;
709;7;3;2;13;1;54;4;2007;5;1;2;;;;;100000;2;;;;;;2;;;;1;20000;20000;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;420;3;2;;;20420;2;;;
709;7;3;2;14;1;66;4;1979;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;480;5;2;;;480;2;;;
709;7;3;2;15;1;160;4;1997;;1;2;;;;;350000;1;2;;;;400000;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;1020;5;2;;;1020;2;;;
709;7;5;12;13;1;42;4;1990;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;720;5;2;;;720;2;;;
709;7;5;12;14;1;42;4;1995;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;5;1;1;600;5;2;;;600;2;;;
709;7;5;12;15;1;90;4;1990;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;5;1;1;420;5;2;;;420;2;;;
709;7;13;14;13;1;48;5;1996;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;600;3;2;;;600;2;;;
709;7;13;14;14;1;60;4;1996;;1;2;;;;;150000;2;;;;;;1;6;1990;;2;;;0;;;0;;;;;4;2;3;4;4;2;2;;1;1;1;1800;3;2;;;1800;2;;;
709;7;13;14;15;1;50;4;2003;5;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;5;1;1;600;3;2;;;600;2;;;
709;7;19;6;13;1;225;4;1998;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;720;5;2;;;720;2;;;
709;7;19;6;14;1;99;4;1989;;1;2;;;;;450000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;1;1;1;960;5;2;;;960;2;;;
709;7;19;6;15;1;49;5;1998;;1;2;;;;;110000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;6;1;1;1440;5;2;;;1440;2;;;
709;9;1;14;13;1;24;5;1976;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;2;5;6;2;2;;6;1;1;120;3;2;;;120;2;;;
709;9;1;14;15;1;25;5;1975;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;2;2;6;2;2;;5;1;1;120;5;2;;;120;2;;;
709;9;1;14;19;1;97;4;2000;;1;2;;;;;300000;1;2;;;;70000;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;360;5;2;;;360;2;;;
709;9;2;32;13;1;48;5;1993;;1;2;;;;;100000;1;2;;;;150000;1;7;2006;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;5;1;1;720;3;2;;;720;2;;;
709;9;2;32;14;1;32;4;1994;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;420;3;2;;;420;2;;;
709;9;2;32;15;1;90;5;1993;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;480;3;2;;;480;2;;;
709;9;5;11;13;1;84;4;2004;5;1;2;;;;;450000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;600;5;2;;;600;2;;;
709;9;5;11;14;1;100;4;2007;5;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;1;1;1;384;5;2;;;384;2;;;
709;9;5;11;15;1;110;4;2000;;1;2;;;;;750000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1560;1;1;120;;1680;2;;;
709;9;7;5;13;1;40;5;2000;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;4;1;1;600;5;2;;;600;2;;;
709;9;7;5;14;1;54;4;2003;5;1;2;;;;;25000;1;2;;;;25000;2;;;;2;;;0;;;0;;;;;5;2;1;5;5;2;2;;1;1;1;600;5;2;;;600;2;;;
709;9;7;5;15;1;40;4;1988;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;192;5;2;;;192;2;;;
709;9;15;19;13;1;50;4;2008;5;1;2;;;;;50000;2;;;;;;1;5;2008;14000;1;13000;13000;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;240;5;2;;;27240;2;;;
709;9;15;19;14;1;40;5;1997;;3;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;6;1;1;312;5;2;;;312;2;;;
709;9;15;19;15;1;20;5;1999;;1;2;;;;;108000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;5;1;1;384;5;2;;;384;2;;;
709;9;21;2;13;1;110;4;2006;5;1;2;;;;;180000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;360;3;2;;;360;2;;;
709;9;21;2;14;1;120;4;2003;5;1;2;;;;;350000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;4;1;1;480;5;2;;;480;2;;;
709;9;21;2;15;1;75;4;2003;5;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;660;5;2;;;660;2;;;
709;11;13;17;14;1;72;4;1996;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;2;1;1;360;5;2;;;360;2;;;
709;11;13;17;15;1;350;2;2005;4;1;2;;;;;2000000;1;2;;;;1200000;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;2;2;;1;1;1;10800;1;1;96;;10896;1;2;;
709;11;13;17;19;1;120;4;1958;;1;2;;;;;700000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;700;1;1;96;;796;2;;;
709;11;17;15;13;1;60;4;1980;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;540;5;2;;;540;2;;;
709;11;17;15;14;1;100;3;2002;5;1;2;;;;;180000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;960;5;2;;;960;2;;;
709;11;17;15;15;1;35;5;2004;5;1;2;;;;;90000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;500;5;2;;;500;2;;;
709;11;19;4;14;1;72;4;2000;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;2000;;;;;4;2;1;3;4;2;2;;1;1;1;1440;5;2;;;3440;1;2;;
709;11;19;4;15;1;72;4;2000;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;1300;1;1;120;;1420;2;;;
709;11;19;4;19;1;72;4;1982;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;1200;1;1;84;;1284;2;;;
709;11;21;29;13;1;70;5;1978;;1;2;;;;;160000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;3;5;2;2;;5;1;1;600;3;2;;;600;2;;;
709;11;21;29;14;1;140;4;1980;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;1;1;1;4200;5;2;;;4200;1;2;;
709;11;21;29;15;1;72;5;2003;4;1;2;;;;;120000;2;;;;;;1;6;1995;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;3;1;1;600;3;2;;;600;2;;;
709;11;23;15;15;1;60;5;1999;;2;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;144;5;2;;;144;2;;;
709;11;23;15;19;1;100;4;2003;5;1;2;;;;;130000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;5;4;2;2;;5;1;1;1200;5;2;;;1200;2;;;
709;11;23;15;20;1;80;5;2003;5;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;3;4;2;2;;5;1;1;600;5;2;;;600;2;;;
709;13;1;8;13;1;60;5;1985;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;1440;3;2;;;1440;2;;;
709;13;1;8;14;1;85;5;2004;5;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;660;3;2;;;660;2;;;
709;13;1;8;15;1;50;4;1975;;1;2;;;;;350000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;3;1;1;900;3;2;;;900;2;;;
709;13;9;10;13;1;63;4;1985;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;264;3;2;;;264;2;;;
709;13;9;10;14;1;55;5;1986;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;6;1;1;250;3;2;;;250;2;;;
709;13;9;10;15;1;90;4;1979;;1;2;;;;;210000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;432;3;2;;;432;2;;;
709;13;15;9;13;1;84;5;1987;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;3;1;1;660;5;2;;;660;2;;;
709;13;15;9;14;1;58;5;1998;;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;3;1;1;540;5;2;;;540;2;;;
709;13;15;9;15;1;100;5;1994;;1;2;;;;;32000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;3;1;1;480;5;2;;;480;2;;;
709;15;1;37;13;1;80;4;1994;;1;2;;;;;890000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;1;1;1;1200;1;1;120;;1320;2;;;
709;15;1;37;14;1;70;4;1990;;1;2;;;;;280000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;1;1;1;1800;1;1;180;;1980;2;;;
709;15;1;37;15;1;85;4;2007;5;1;2;;;;;180000;2;;;;;;2;;;;1;110000;110000;0;;;0;;;;;4;2;1;4;4;2;2;;1;1;1;660;5;2;;;110660;2;;;
709;15;3;3;13;1;120;4;1989;;1;2;;;;;220000;2;;;;;;2;;;;2;;;3000;;;0;;;;;4;2;1;1;4;2;1;0;6;1;1;1200;3;2;;;4200;1;2;;
709;15;3;3;14;1;20;5;1996;;1;2;;;;;24000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;6;1;1;360;3;2;;;360;2;;;
709;15;3;3;15;1;100;4;2001;5;1;2;;;;;220000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;6;3;2;;3;2;;;0;2;;;
709;15;7;25;13;1;96;4;1990;;1;2;;;;;140000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;2;5;2;2;;3;1;1;540;5;2;;;540;2;;;
709;15;7;25;14;1;56;5;2005;5;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;5;5;2;2;;5;1;1;180;5;2;;;180;2;;;
709;15;7;25;15;1;160;3;2004;4;1;2;;;;;160000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;420;5;2;;;420;2;;;
709;15;9;16;13;1;120;3;1995;;1;2;;;;;480000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;2;1;1;720;3;2;;;720;1;2;;
709;15;9;16;14;1;80;4;1999;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;2;1;1;900;3;2;;;900;2;;;
709;15;9;16;15;1;100;4;1990;;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;2;1;1;720;3;2;;;720;2;;;
709;15;11;11;13;1;90;4;1998;;1;2;;;;;200000;2;;;;;;2;;;;2;;;60000;;;0;;;;;4;2;1;5;4;2;2;;2;1;1;350;5;2;;;60350;2;;;
709;15;11;11;14;1;50;4;2005;5;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;6;1;1;400;5;2;;;400;2;;;
709;15;11;11;15;1;80;4;2000;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;2;5;2;2;;4;1;1;400;5;2;;;400;2;;;
709;15;17;26;13;1;146;3;1999;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;700;3;2;;;700;2;;;
709;15;17;26;14;1;60;4;2000;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;600;3;2;;;600;2;;;
709;15;17;26;15;1;120;3;1999;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;800;4;2;;;800;2;;;
709;17;1;2;14;1;80;4;1997;;1;2;;;;;350000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1440;5;2;;;1440;1;2;;
709;17;1;2;15;1;90;4;1972;;1;2;;;;;400000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;1;1;1;1440;5;2;;;1440;2;;;
709;17;1;2;19;1;77;4;1988;;1;2;;;;;400000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;1;1;1;1800;5;2;;;1800;1;2;;
709;17;3;15;13;1;56;5;2000;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;6;1;1;360;3;2;;;360;2;;;
709;17;3;15;14;1;56;5;2005;5;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;6;1;1;480;3;2;;;480;2;;;
709;17;3;15;15;1;56;4;1988;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;5;1;1;600;3;2;;;600;2;;;
709;17;7;23;13;1;180;2;1949;;1;2;;;;;400000;1;2;;;;300000;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1440;5;2;;;1440;2;;;
709;17;7;23;14;1;72;4;1978;;1;2;;;;;30000;1;2;;;;30000;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;6;1;1;480;5;2;;;480;2;;;
709;17;7;23;19;1;126;4;1986;;1;2;;;;;400000;1;2;;;;180000;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;2;1;1;1260;5;2;;;1260;2;;;
709;17;11;5;13;1;80;4;2003;5;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;3;1;1;540;3;2;;;540;2;;;
709;17;11;5;14;1;60;4;2002;5;1;2;;;;;200000;2;;;;;;2;;;;2;;;3000;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;420;3;2;;;3420;2;;;
709;17;11;5;19;1;42;5;2002;5;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;360;3;2;;;360;2;;;
709;17;15;2;13;1;64;5;1975;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;5;1;1;360;5;2;;;360;2;;;
709;17;15;2;14;1;85;4;1997;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;4;1;1;480;5;2;;;480;2;;;
709;17;15;2;15;1;45;5;1979;;3;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;6;1;1;240;5;2;;;240;2;;;
709;17;17;16;13;1;96;4;1978;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;3;4;2;2;;2;1;1;960;5;2;;;960;2;;;
709;17;17;16;14;1;64;4;1998;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;4;4;2;2;;2;1;1;600;5;2;;;600;2;;;
709;17;17;16;15;1;64;4;1963;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;2;4;2;2;;2;1;1;480;5;2;;;480;2;;;
711;1;1;32;13;1;15;4;1950;;1;2;;;;;800000;1;2;;;;500000;2;;;;1;500000;500000;0;;;0;;;;;1;;;1;1;;1;480;1;1;1;1320;1;1;84;;501884;2;;;
