_2015_h8,idstd2005,_2005_q86a10,_2005_q86a6,n5b,d1a3,l1,id2015,n2f,k2c,d2,d10,_2005_q86a9,n2i,_2005_q86a11,idstd2015,i2b,k1c,_2005_q86a1,_2005_q86a5,id2005,_2005_q86a3,n2e,idstd2009,_2005_q86a4,a6a,_2005_q86a8,id2009,i4b,n2a,_2005_q87d,d11,c9b,n5a,n2b,_2005_q87a,main_activity_sales,total_purchases_2015,purchased_on_credit
0.0,60888.0,,,1790000000.0,90.0,102.0,,360138082.0,90.0,27014954181.0,0.0,,,,599676.0,,80.0,,,,,14325582439.0,466301.0,,3.0,,473.0,,2938455356.0,,0.0,,180259621.0,215825925.0,,24313458762.9,1970259621.0,1576207696.8000002
5000000000.0,,,,30000000000.0,100.0,130.0,10898.0,160000000.0,100.0,50000000000.0,0.0,,,,599676.0,240000000.0,100.0,,,,,26000000000.0,,,2.0,,,,11000000000.0,,0.0,,7000000000.0,840000000.0,,50000000000.0,42000000000.0,42000000000.0
0.0,60904.0,,,0.0,-9.0,1000.0,,-9.0,100.0,256643238950.0,0.0,,,,599678.0,,100.0,,,,,-9.0,466306.0,,3.0,,481.0,,20000000000.0,,0.0,,0.0,-9.0,,-23097891505.5,0.0,0.0
0.0,,,,0.0,100.0,900.0,10903.0,753000000.0,100.0,60000000000.0,0.0,,,,599678.0,550000000.0,0.0,,,,,3054000000.0,,,3.0,,,,52770000000.0,,0.0,,50000000.0,1500000000.0,,60000000000.0,50000000.0,0.0
0.0,60061.0,,,0.0,90.0,3800.0,,200000000.0,100.0,540000000000.0,0.0,,,,599679.0,300000000.0,100.0,,,,,351000000000.0,466307.0,,3.0,,482.0,,78000000000.0,,0.0,3500000000.0,2000000000.0,3000000000.0,,486000000000.0,2000000000.0,2000000000.0
500000000.0,,,,0.0,95.0,2800.0,10904.0,4500000000.0,80.0,495000000000.0,0.0,,,,599679.0,,40.0,,,,,260000000000.0,,,3.0,,,,145000000000.0,,0.0,,17000000000.0,5000000000.0,,470250000000.0,17500000000.0,7000000000.0
0.0,60056.0,,,0.0,100.0,450.0,,40000000000.0,100.0,160000000000.0,0.0,,,,599680.0,300000000.0,90.0,,,,,100000000000.0,466310.0,,3.0,,497.0,,12000000000.0,,0.0,100000000.0,0.0,6200000000.0,,160000000000.0,0.0,0.0
0.0,,,,0.0,100.0,450.0,10907.0,1000000000.0,100.0,200000000000.0,0.0,,,,599680.0,300000000.0,100.0,,,,,11360000000.0,,,3.0,,,,29430000000.0,,0.0,20000000.0,10000000000.0,11000000000.0,,200000000000.0,10000000000.0,10000000000.0
0.0,60540.0,,,0.0,60.0,180.0,,200000000.0,100.0,20845000000.0,0.0,,,,599683.0,52800000.0,80.0,,,,,10400000000.0,466317.0,,3.0,,515.0,,4100000000.0,,0.0,,0.0,204000000.0,,12507000000.0,0.0,0.0
30000000.0,,,,0.0,60.0,80.0,10914.0,40000000.0,70.0,60000000000.0,0.0,,,,599683.0,96000000.0,0.0,,,,,7359000000.0,,,3.0,,,,3375000000.0,,0.0,,1000000000.0,275000000.0,,36000000000.0,1030000000.0,0.0
0.0,60176.0,,,0.0,50.0,300.0,,500000000.0,100.0,70000000000.0,0.0,,,,599685.0,200000000.0,0.0,,,,,49500000000.0,466320.0,,3.0,,522.0,,12000000000.0,,0.0,,500000000.0,1700000000.0,,35000000000.0,500000000.0,0.0
3158000000.0,,,,0.0,60.0,450.0,10917.0,3417000000.0,30.0,880500000000.0,1.0,,,,599685.0,,30.0,,,,,629300000000.0,,,3.0,,,,17230000000.0,,1.0,,0.0,2580000000.0,,528300000000.0,3158000000.0,947400000.0
0.0,60759.0,,,0.0,70.0,450.0,,9800000000.0,100.0,196000000000.0,0.0,,,,599686.0,120000000.0,100.0,,,,,100000000000.0,466321.0,,3.0,,528.0,,8000000000.0,,0.0,,400000000.0,3000000000.0,,137200000000.0,400000000.0,400000000.0
0.0,,,,6000000000.0,99.0,355.0,10918.0,-9.0,100.0,407900000000.0,0.0,,,,599686.0,276000000.0,100.0,,,,,227000000000.0,,,3.0,,,,13000000000.0,,0.0,,0.0,3161000000.0,,403821000000.0,6000000000.0,6000000000.0
0.0,60992.0,,,0.0,99.0,600.0,,1560000000.0,0.0,24322177246.0,0.0,,,,599688.0,216000000.0,-9.0,,,,,1000000000.0,466325.0,,3.0,,540.0,,12017672826.0,,0.0,50000000.0,757836292.0,480000000.0,,24078955473.54,757836292.0,-68205266.28
0.0,,,,0.0,100.0,234.0,10922.0,1200000000.0,0.0,22000000000.0,0.0,,,,599688.0,250000000.0,0.0,,,,,200000000.0,,,3.0,,,,7000000000.0,,0.0,,0.0,500000000.0,,22000000000.0,0.0,0.0
0.0,,,,0.0,99.0,85.0,10940.0,-9.0,98.0,400000000000.0,0.0,,,,599690.0,,100.0,,,,,280000000000.0,,,2.0,,,,2000000000.0,,1.0,,4000000000.0,240000000.0,,396000000000.0,4000000000.0,4000000000.0
0.0,60693.0,,,0.0,100.0,95.0,,1000000000.0,100.0,247000000000.0,0.0,,,,599692.0,280000000.0,70.0,,,,,185000000000.0,466350.0,,2.0,,614.0,,7000000000.0,,0.0,1400000000.0,1700000000.0,4000000000.0,,247000000000.0,1700000000.0,1190000000.0
0.0,,,,0.0,95.0,100.0,10947.0,15000000000.0,70.0,365000000000.0,0.0,,,,599692.0,500000000.0,40.0,,,,,250000000000.0,,,2.0,,,100000000.0,4500000000.0,,2.0,,15000000000.0,2000000000.0,,346750000000.0,15000000000.0,6000000000.0
0.0,60688.0,,,8000000000.0,65.0,150.0,,5000000000.0,20.0,100000000000.0,0.0,,,,599693.0,100000000.0,30.0,,,,,60000000000.0,466351.0,,2.0,,615.0,70000000.0,10000000000.0,,0.0,300000000.0,2000000000.0,4000000000.0,,65000000000.0,10000000000.0,3000000000.0
500000000.0,,,,16000000000.0,90.0,200.0,10948.0,,100.0,200000000000.0,0.0,,120300000000.0,,599693.0,840000000.0,80.0,,,,,,,,2.0,,,,48000000000.0,,3.0,840000000.0,10000000000.0,1200000000.0,,180000000000.0,26500000000.0,21200000000.0
0.0,60954.0,,,0.0,100.0,600.0,,360000000.0,100.0,35000000000.0,-7.0,,,,599694.0,300000000.0,20.0,,,,,12000000000.0,466357.0,,3.0,,645.0,,6000000000.0,,-7.0,,0.0,600000000.0,,35000000000.0,0.0,0.0
0.0,,,,0.0,100.0,230.0,10954.0,800000000.0,50.0,66000000000.0,0.0,,,,599694.0,,50.0,,,,,45000000000.0,,,3.0,,,,7000000000.0,,0.0,,0.0,1300000000.0,,66000000000.0,0.0,0.0
0.0,60879.0,,,0.0,100.0,2400.0,,600000000.0,80.0,487000000000.0,0.0,,,,599695.0,500000000.0,70.0,,,,,350000000000.0,466358.0,,3.0,,646.0,,75000000000.0,,0.0,1400000000.0,5000000000.0,720000000.0,,487000000000.0,5000000000.0,3500000000.0
0.0,,,,0.0,100.0,4000.0,10955.0,5000000000.0,50.0,1300000000000.0,-7.0,,,,599695.0,,50.0,,,,,1000000000000.0,,,3.0,,,,24000000000.0,,0.0,,0.0,3000000000.0,,1300000000000.0,0.0,0.0
0.0,,,,0.0,100.0,40.0,10958.0,500000000.0,100.0,40540000000.0,0.0,,,,599696.0,110000000.0,0.0,,,,,4000000000.0,,,2.0,,,,500000000.0,,1.0,,500000000.0,362000000.0,,40540000000.0,500000000.0,0.0
0.0,60995.0,,,0.0,100.0,80.0,,600000000.0,90.0,80000000000.0,0.0,,,,599699.0,120000000.0,70.0,,,,,60000000000.0,466367.0,,2.0,,662.0,,2600000000.0,,0.0,,0.0,180000000.0,,80000000000.0,0.0,0.0
0.0,60253.0,,,20000000000.0,100.0,300.0,,2400000000.0,70.0,150000000000.0,0.0,,,,599700.0,,70.0,,,,,110000000000.0,466369.0,,3.0,,668.0,12000000.0,10000000000.0,,1.0,,80000000000.0,600000000.0,,150000000000.0,100000000000.0,70000000000.0
0.0,,,,0.0,80.0,100.0,10966.0,100000000.0,50.0,84940000000.0,3.0,,,,599700.0,,50.0,,,,,35000000000.0,,,3.0,,,,20000000000.0,,3.0,,0.0,100000000.0,,67952000000.0,0.0,0.0
0.0,60876.0,,,-9.0,100.0,450.0,,80000000000.0,10.0,200000000000.0,0.0,,,,599701.0,1200000000.0,50.0,,,,,70000000000.0,466371.0,,3.0,,670.0,200000000.0,20000000000.0,,2.0,,30000000000.0,12000000000.0,,200000000000.0,29999999991.0,14999999995.5
0.0,,,,0.0,100.0,800.0,10968.0,10000000.0,100.0,580000000000.0,0.0,,,,599701.0,,100.0,,,,,100000000000.0,,,3.0,,,,30000000000.0,,0.0,,0.0,1000000000.0,,580000000000.0,0.0,0.0
0.0,60874.0,,,0.0,90.0,400.0,,1000000000.0,0.0,160000000000.0,0.0,,,,599702.0,450000000.0,90.0,,,,,130000000000.0,466372.0,,3.0,,671.0,,18000000000.0,,0.0,,2000000000.0,7000000000.0,,144000000000.0,2000000000.0,1800000000.0
1000000000.0,,,,0.0,40.0,550.0,10969.0,500000000.0,50.0,216100000000.0,0.0,,,,599702.0,,30.0,,,,,66000000000.0,,,3.0,,,,3000000000.0,,0.0,,0.0,200000000.0,,86440000000.0,1000000000.0,300000000.0
0.0,,,,0.0,100.0,50.0,10974.0,100000000.0,50.0,170600000000.0,0.0,,,,599705.0,,50.0,,,,,150000000000.0,,,2.0,,,,700000000.0,,0.0,,0.0,100000000.0,,170600000000.0,0.0,0.0
0.0,60084.0,,,0.0,50.0,200.0,,-8.0,50.0,125000000000.0,0.0,,,,599706.0,37500000.0,100.0,,,,,-8.0,466384.0,,3.0,,702.0,,-8.0,,0.0,,2000000000.0,-8.0,,62500000000.0,2000000000.0,2000000000.0
50000000000.0,,,,0.0,50.0,7000.0,10981.0,324000000000.0,30.0,28190000000000.0,1.0,,,,599706.0,,30.0,,,,,14380000000000.0,,,3.0,,,,190000000000.0,,1.0,,0.0,592000000000.0,,14095000000000.0,50000000000.0,15000000000.0
0.0,60082.0,,,0.0,60.0,200.0,,0.0,0.0,68000000000.0,0.0,,,,599707.0,150000000.0,0.0,,,,,54000000000.0,466385.0,,3.0,,703.0,,6000000000.0,,0.0,,0.0,1200000000.0,,40800000000.0,0.0,0.0
0.0,,,,28000000000.0,99.0,100.0,10982.0,400000000.0,50.0,97000000000.0,0.0,,,,599707.0,,50.0,,,,,15000000000.0,,,3.0,,,,8000000000.0,,0.0,,26000000000.0,5000000000.0,,96030000000.0,54000000000.0,27000000000.0
0.0,60839.0,,,0.0,100.0,600.0,,-9.0,100.0,183000000000.0,-7.0,,,,599708.0,,100.0,,,,,110000000000.0,466386.0,,3.0,,704.0,,68500000000.0,,-7.0,,0.0,-9.0,,183000000000.0,0.0,0.0
7000000000.0,,,,0.0,100.0,150.0,10983.0,3100000000.0,50.0,761000000000.0,0.0,,,,599708.0,,50.0,,,,,616000000000.0,,,3.0,,,,6000000000.0,,1.0,,0.0,3000000000.0,,761000000000.0,7000000000.0,3500000000.0
0.0,60078.0,,,3000000000.0,90.0,500.0,,1000000000.0,15.0,240000000000.0,0.0,,,,599709.0,13000000.0,85.0,,,,,164000000000.0,466387.0,,3.0,,706.0,,30000000000.0,,0.0,,14000000000.0,3000000000.0,,216000000000.0,17000000000.0,14450000000.0
20000000000.0,,,,0.0,60.0,500.0,10984.0,3000000000.0,30.0,426000000000.0,0.0,,,,599709.0,,30.0,,,,,66000000000.0,,,3.0,,,,10000000000.0,,0.0,,9000000000.0,3000000000.0,,255600000000.0,29000000000.0,8700000000.0
0.0,60677.0,,,0.0,100.0,280.0,,100000000.0,100.0,30000000000.0,0.0,,,,599712.0,,0.0,,,,,11000000000.0,466393.0,,3.0,,734.0,,10000000000.0,,0.0,,50000000.0,500000000.0,,30000000000.0,50000000.0,0.0
0.0,,,,0.0,100.0,220.0,10990.0,950000000.0,50.0,150500000000.0,0.0,,,,599712.0,,30.0,,,,,88950000000.0,,,3.0,,,,12470000000.0,,1.0,,0.0,870000000.0,,150500000000.0,0.0,0.0
0.0,60101.0,,,2200000000.0,80.0,416.0,,50000000.0,0.0,8000000000.0,0.0,,,,599713.0,90000000.0,0.0,,,,,5600000000.0,466395.0,,3.0,,741.0,,700000000.0,,0.0,,0.0,252000000.0,,6400000000.0,2200000000.0,0.0
0.0,,,,0.0,60.0,2000.0,10992.0,1200000000.0,30.0,1120000000000.0,0.0,,,,599713.0,,30.0,,,,,300000000000.0,,,3.0,,,,22000000000.0,,0.0,,0.0,1500000000.0,,672000000000.0,0.0,0.0
0.0,60104.0,,,4100000000.0,80.0,3800.0,,30000000000.0,85.0,1050000000000.0,0.0,,,,599714.0,2400000000.0,80.0,,,,,600000000000.0,466397.0,,3.0,,745.0,,120000000000.0,,0.0,,32000000000.0,48000000000.0,,840000000000.0,36100000000.0,28880000000.0
20000000000.0,,,,0.0,30.0,7000.0,10994.0,5000000000.0,50.0,2564000000000.0,0.0,,,,599714.0,,50.0,,,,,2208000000000.0,,,3.0,,,,46000000000.0,,0.0,,0.0,3000000000.0,,769200000000.0,20000000000.0,10000000000.0
0.0,60227.0,,,-9.0,90.0,550.0,,600000000.0,100.0,35000000000.0,0.0,,,,599715.0,,100.0,,,,,750000000.0,466402.0,,3.0,,765.0,,22000000000.0,,0.0,46000000.0,1400000000.0,510000000.0,,31500000000.0,1399999991.0,1399999991.0
0.0,,,,0.0,40.0,400.0,10999.0,200000000.0,90.0,57000000000.0,0.0,,,,599715.0,150000000.0,0.0,,,,,31000000000.0,,,3.0,,,,25000000000.0,,0.0,,800000000.0,250000000.0,,22800000000.0,800000000.0,0.0
0.0,60625.0,,,0.0,100.0,44.0,,0.0,100.0,4200000000.0,0.0,,,,599716.0,72000000.0,100.0,,,,,2200000000.0,466409.0,,2.0,,778.0,,1250000000.0,,0.0,,85000000.0,50000000.0,,4200000000.0,85000000.0,85000000.0
300000000.0,,,,0.0,100.0,50.0,11018.0,500000000.0,60.0,160000000000.0,0.0,,,,599717.0,,60.0,,,,,80000000000.0,,,2.0,,,,4000000000.0,,0.0,,0.0,600000000.0,,160000000000.0,300000000.0,180000000.0
0.0,60659.0,,,4000000000.0,80.0,75.0,,800000000.0,100.0,74000000000.0,0.0,,,,599718.0,160000000.0,0.0,,,,,66000000000.0,466426.0,,2.0,,854.0,22000000.0,2400000000.0,,0.0,,3000000000.0,1600000000.0,,59200000000.0,7000000000.0,0.0
1100000000.0,,,,25000000000.0,30.0,80.0,11023.0,-9.0,100.0,118000000000.0,0.0,,,,599718.0,4800000000.0,0.0,,,,,72000000000.0,,,2.0,,,90000000.0,-9.0,,5.0,,400000000.0,4800000000.0,,35400000000.0,26500000000.0,0.0
0.0,60762.0,,,0.0,100.0,40.0,,500000000.0,0.0,18000000000.0,0.0,,,,599719.0,200000000.0,0.0,,,,,15000000000.0,466430.0,,3.0,,870.0,,2500000000.0,,0.0,,0.0,6000000000.0,,18000000000.0,0.0,0.0
0.0,60848.0,,,25000000000.0,80.0,150.0,,2000000000.0,0.0,90000000000.0,1.0,,,,599720.0,180000000.0,0.0,,,,,45000000000.0,466432.0,,3.0,,881.0,900000000.0,6000000000.0,,0.0,,35000000000.0,3000000000.0,,72000000000.0,60000000000.0,0.0
0.0,,,,0.0,40.0,110.0,11029.0,500000000.0,60.0,212000000000.0,0.0,,,,599720.0,100000000.0,100.0,,,,,32000000000.0,,,3.0,,,,12500000000.0,,0.0,,0.0,150000000.0,,84800000000.0,0.0,0.0
0.0,60921.0,,,0.0,100.0,2300.0,,4000000000.0,70.0,-9.0,-7.0,,,,599721.0,100000000.0,30.0,,,,,-8.0,466433.0,,3.0,,884.0,,6300000000.0,,-7.0,,18000000000.0,10200000000.0,,-9.0,18000000000.0,5400000000.0
50000000000000.0,,,,0.0,50.0,2400.0,11030.0,1000000000.0,100.0,88000000000.0,0.0,,,,599721.0,250000000.0,90.0,,,,,2000000000.0,,,3.0,,,,3000000000.0,,0.0,,4000000000000.0,1500000000.0,,44000000000.0,54000000000000.0,48600000000000.0
0.0,60327.0,,,2000000000.0,70.0,190.0,,30000000.0,50.0,75000000000.0,0.0,,,,599722.0,204000000.0,90.0,,,,,42000000000.0,466435.0,,2.0,,893.0,,5300000000.0,,0.0,60000000.0,4000000000.0,720000000.0,,52500000000.0,6000000000.0,5400000000.0
0.0,,,,0.0,50.0,190.0,11032.0,,50.0,80000000000.0,0.0,,-9.0,,599722.0,5000000000.0,50.0,,,,,,,,3.0,,,,24000000000.0,,0.0,,0.0,500000000.0,,40000000000.0,0.0,0.0
0.0,60338.0,,,0.0,50.0,270.0,,7000000000.0,20.0,150000000000.0,0.0,,,,599723.0,120000000.0,20.0,,,,,110000000000.0,466436.0,,2.0,,894.0,,14000000000.0,,0.0,,4000000000.0,3000000000.0,,75000000000.0,4000000000.0,800000000.0
0.0,,,,10000000000.0,70.0,272.0,11033.0,-9.0,100.0,20000000000.0,0.0,,,,599723.0,8000000000.0,50.0,,,,,1000000000.0,,,3.0,,,,900000000.0,,1.0,,0.0,800000000.0,,14000000000.0,10000000000.0,5000000000.0
0.0,60079.0,,,0.0,70.0,110.0,,-9.0,100.0,37000000000.0,0.0,,,,599724.0,200000000.0,100.0,,,,,21000000000.0,466437.0,,2.0,,895.0,,5400000000.0,,0.0,,0.0,180000000.0,,25900000000.0,0.0,0.0
0.0,,,,0.0,60.0,100.0,11034.0,1000000000.0,50.0,45000000000.0,0.0,,,,599724.0,,50.0,,,,,22000000000.0,,,3.0,,,,9000000000.0,,0.0,,0.0,1100000000.0,,27000000000.0,0.0,0.0
0.0,60246.0,,,0.0,82.0,107.0,,1200000000.0,90.0,97000000000.0,0.0,,,,599728.0,30000000.0,70.0,,,,,9400000000.0,466456.0,,2.0,,929.0,,4100000000.0,,0.0,,550000000.0,7800000000.0,,79540000000.0,550000000.0,385000000.0
0.0,,,,0.0,44.0,70.0,11053.0,800000000.0,60.0,56480000000.0,0.0,,,,599728.0,1200000000.0,20.0,,,,,46000000000.0,,,2.0,,,,5000000000.0,,0.0,,0.0,200000000.0,,24851200000.0,0.0,0.0
0.0,,,,0.0,100.0,60.0,,,100.0,60000000000.0,0.0,,,,599436.0,7200000.0,50.0,,,,,,466957.0,,3.0,,2502.0,,4000000000.0,,0.0,,0.0,,,60000000000.0,0.0,0.0
0.0,,,,0.0,80.0,120.0,10011.0,,90.0,151775000000.0,0.0,,-9.0,,599436.0,360000000.0,95.0,,,,,,,,2.0,,,,32703000000.0,,0.0,,700000000.0,1016000000.0,,121420000000.0,700000000.0,665000000.0
0.0,,,,0.0,100.0,70.0,,2000000000.0,70.0,20000000000.0,0.0,,,,599437.0,,10.0,,,,,12000000000.0,466960.0,,2.0,,2507.0,,2000000000.0,,0.0,,600000000.0,840000000.0,,20000000000.0,600000000.0,60000000.0
0.0,,,,0.0,90.0,120.0,10014.0,3000000000.0,100.0,40000000000.0,0.0,,,,599437.0,15000000.0,30.0,,,,,20000000000.0,,,3.0,,,,15000000000.0,,1.0,,0.0,240000000.0,,36000000000.0,0.0,0.0
0.0,,,,0.0,100.0,49.0,,-9.0,100.0,7000000000.0,0.0,,,,599443.0,24000000.0,100.0,,,,,-9.0,466981.0,,2.0,,2595.0,,-9.0,,0.0,,3700000000.0,-9.0,,7000000000.0,3700000000.0,3700000000.0
0.0,,,,0.0,100.0,55.0,10035.0,0.0,70.0,4000000000.0,0.0,,,,599443.0,160000000.0,100.0,,,,,-9.0,,,3.0,,,,2800000000.0,,0.0,,5800000000.0,100000000.0,,4000000000.0,5800000000.0,5800000000.0
0.0,,,,0.0,90.0,50.0,,0.0,100.0,16000000000.0,0.0,,,,599445.0,324000000.0,60.0,,,,,4000000000.0,466987.0,,2.0,,2613.0,,3350000000.0,,0.0,,4330545000.0,1000000000.0,,14400000000.0,4330545000.0,2598327000.0
50000000.0,,,,0.0,40.0,60.0,10041.0,30000000000.0,80.0,100000000000.0,5.0,,,,599445.0,120000000.0,10.0,,,,,2000000000.0,,,2.0,,,500000000.0,4300000000.0,,0.0,,0.0,240000000.0,,40000000000.0,50000000.0,5000000.0
0.0,,,,0.0,100.0,310.0,,,0.0,150000000000.0,0.0,,20000000000.0,,599448.0,1260000000.0,100.0,,,,,,467000.0,,3.0,,2669.0,409000000.0,22224000000.0,,0.0,12000000000.0,1000000000.0,5160000000.0,,150000000000.0,1000000000.0,1000000000.0
500000000.0,,,,0.0,70.0,300.0,10054.0,,0.0,120000000000.0,1.0,,70000000000.0,,599448.0,200000000.0,40.0,,,,,,,,3.0,,,,12000000000.0,,0.0,,0.0,4000000000.0,,84000000000.0,500000000.0,200000000.0
0.0,,,,0.0,100.0,44.0,,,60.0,32000000000.0,0.0,,,,599454.0,,0.0,,,,,,466740.0,,2.0,,1918.0,,4000000000.0,,0.0,,0.0,,,32000000000.0,0.0,0.0
0.0,,,,0.0,90.0,97.0,,800000000.0,10.0,14500000000.0,0.0,,,,599457.0,300000000.0,25.0,,,,,10000000000.0,466557.0,,2.0,,1383.0,,2500000000.0,,1.0,,7000000000.0,250000000.0,,13050000000.0,7000000000.0,1750000000.0
0.0,,,,0.0,90.0,77.0,10096.0,550000000.0,50.0,21000000000.0,0.0,,,,599457.0,120000000.0,30.0,,,,,7000000000.0,,,2.0,,,,6000000000.0,,0.0,,1500000000.0,270000000.0,,18900000000.0,1500000000.0,450000000.0
0.0,,,,500000000.0,60.0,100.0,,1000000000.0,100.0,35000000000.0,0.0,,,,599460.0,38000000.0,100.0,,,,,25000000000.0,466714.0,,2.0,,1844.0,,3000000000.0,,0.0,40000000.0,1500000000.0,60000000.0,,21000000000.0,2000000000.0,2000000000.0
-9.0,,,,500000000.0,70.0,50.0,10111.0,80000000.0,20.0,5000000000.0,0.0,,,,599460.0,50000000.0,0.0,,,,,2400000000.0,,,2.0,,,,1500000000.0,,0.0,,100000000.0,36000000.0,,3500000000.0,599999991.0,0.0
0.0,,,,6000000000.0,80.0,420.0,,1920000000.0,100.0,111000000000.0,0.0,,,,599464.0,400000000.0,100.0,,,,,27750000000.0,466574.0,,3.0,,1426.0,10000000.0,16000000000.0,,1.0,,2000000000.0,48000000000.0,,88800000000.0,8000000000.0,8000000000.0
-9.0,,,,0.0,-9.0,488.0,10125.0,18000000000.0,-9.0,300000000000.0,-9.0,,,,599464.0,,-9.0,,,,,22500000000.0,,,3.0,,,,42000000000.0,,0.0,,0.0,5000000000.0,,-27000000000.0,-9.0,0.8099999999999999
0.0,,,,-9.0,-9.0,50.0,,-8.0,-9.0,-9.0,0.0,,,,599466.0,,40.0,,,,,-8.0,466576.0,,2.0,,1433.0,,-8.0,,0.0,,-9.0,-8.0,,0.8099999999999999,-18.0,-7.2
0.0,,,,0.0,100.0,80.0,,1000000000.0,0.0,5800000000.0,0.0,,,,599467.0,,50.0,,,,,1500000000.0,466577.0,,3.0,,1437.0,7000000.0,2000000000.0,,5.0,,4000000000.0,600000000.0,,5800000000.0,4000000000.0,2000000000.0
0.0,,,,0.0,100.0,60.0,10128.0,700000000.0,30.0,200000000000.0,0.0,,,,599467.0,,30.0,,,,,89000000000.0,,,2.0,,,,2700000000.0,,1.0,,0.0,600000000.0,,200000000000.0,0.0,0.0
0.0,,,,0.0,70.0,70.0,10142.0,,-9.0,20000000000.0,0.0,,53000.0,,599471.0,,-9.0,,,,,,,,2.0,,,,5000000000.0,,0.0,,500000000.0,60000000.0,,14000000000.0,500000000.0,-45000000.0
0.0,,,,0.0,50.0,60.0,,,100.0,29500000000.0,0.0,,20000000000.0,,599472.0,100000000.0,100.0,,,,,,467097.0,,2.0,,3154.0,,1600000000.0,,0.0,,0.0,100000000.0,,14750000000.0,0.0,0.0
0.0,,,,0.0,95.0,120.0,,0.0,100.0,87000000000.0,0.0,,,,599475.0,192000000.0,100.0,,,,,70000000000.0,466916.0,,3.0,,2398.0,,1000000000.0,,0.0,,0.0,100000000.0,,82650000000.0,0.0,0.0
0.0,,,,0.0,100.0,70.0,10165.0,,0.0,7000000000.0,0.0,,-9.0,,599475.0,5400000000.0,0.0,,,,,,,,2.0,,,,3000000000.0,,0.0,,0.0,84000000.0,,7000000000.0,0.0,0.0
0.0,,,,100.0,80.0,750.0,,1656000000.0,10.0,780000000000.0,0.0,,,,599477.0,24000000.0,40.0,,,,,624000000000.0,466921.0,,3.0,,2408.0,,10000000000.0,,0.0,,6000000000.0,2460000000.0,,624000000000.0,6000000100.0,2400000040.0
0.0,,,,0.0,100.0,200.0,10170.0,2400000000.0,10.0,930000000000.0,0.0,,,,599477.0,240000000.0,10.0,,,,,550000000000.0,,,3.0,,,,16600000000.0,,0.0,,20000000000.0,2500000000.0,,930000000000.0,20000000000.0,2000000000.0
0.0,,,,400000000.0,100.0,67.0,,1000000000.0,100.0,9000000000.0,0.0,,,,599478.0,150000000.0,100.0,,,,,2000000000.0,466926.0,,2.0,,2419.0,18000000.0,1200000000.0,,0.0,200000000.0,1200000000.0,600000000.0,,9000000000.0,1600000000.0,1600000000.0
300000000.0,,,,1500000000.0,80.0,95.0,10175.0,1500000000.0,40.0,14000000000.0,0.0,,,,599478.0,,15.0,,,,,4000000000.0,,,2.0,,,,4500000000.0,,2.0,,1500000000.0,1100000000.0,,11200000000.0,3300000000.0,495000000.0
0.0,,,,0.0,45.0,700.0,,70000000.0,100.0,60000000000.0,0.0,,,,599481.0,120000000.0,100.0,,,,,29000000000.0,466935.0,,2.0,,2434.0,,12000000000.0,,0.0,,0.0,600000000.0,,27000000000.0,0.0,0.0
0.0,,,,0.0,100.0,100.0,10184.0,360000000.0,50.0,40000000000.0,0.0,,,,599481.0,1300000000.0,0.0,,,,,12000000000.0,,,3.0,,,,10000000000.0,,0.0,,0.0,360000000.0,,40000000000.0,0.0,0.0
0.0,,,,0.0,70.0,350.0,,1600000000.0,100.0,200000000000.0,0.0,,,,599483.0,240000000.0,100.0,,,,,160000000000.0,466938.0,,3.0,,2438.0,,15000000000.0,,0.0,,3500000000.0,240000000.0,,140000000000.0,3500000000.0,3500000000.0
0.0,,,,0.0,100.0,68.0,10187.0,-9.0,30.0,140000000000.0,0.0,,,,599483.0,20000000.0,30.0,,,,,-9.0,,,3.0,,,,-9.0,,0.0,,1300000000.0,-9.0,,140000000000.0,1300000000.0,390000000.0
0.0,,,,0.0,65.0,180.0,,,20.0,45000000000.0,0.0,,,,599485.0,360000000.0,100.0,,,,,,466706.0,,3.0,,1802.0,,8400000000.0,,0.0,,7000000000.0,,,29250000000.0,7000000000.0,7000000000.0
0.0,,,,0.0,100.0,130.0,10198.0,,10.0,44000000000.0,0.0,,-9.0,,599485.0,360000000.0,-9.0,,,,,,,,3.0,,,,6000000000.0,,0.0,,12000000000.0,2000000000.0,,44000000000.0,12000000000.0,-1080000000.0
0.0,,,,0.0,80.0,51.0,,50000000.0,100.0,40000000000.0,0.0,,,,599486.0,60000000.0,100.0,,,,,30000000000.0,466735.0,,2.0,,1903.0,,2400000000.0,,0.0,,0.0,84000000.0,,32000000000.0,0.0,0.0
3500000000.0,,,,0.0,100.0,50.0,10201.0,150000000.0,70.0,50000000000.0,0.0,,,,599486.0,36000000.0,60.0,,,,,38000000000.0,,,2.0,,,,-9.0,,0.0,,3000000000.0,200000000.0,,50000000000.0,6500000000.0,3900000000.0
0.0,,,,8700000000.0,100.0,280.0,,960000000.0,100.0,10200000000.0,0.0,,,,599488.0,240000000.0,100.0,,,,,800000000.0,466657.0,,3.0,,1651.0,,6800000000.0,,0.0,,8000000000.0,600000000.0,,10200000000.0,16700000000.0,16700000000.0
0.0,,,,0.0,100.0,666.0,10215.0,-9.0,100.0,86400000000.0,-7.0,,,,599488.0,1550000000.0,-9.0,,,,,-9.0,,,3.0,,,16000000.0,-9.0,,0.0,-9.0,4130000000.0,-9.0,,86400000000.0,4130000000.0,-371700000.0
